fid,nome,geometriaaproximada,geocodigo,anodereferencia,utmepsg
3738,Matões do Norte,Não,"2106631",,31983
3739,Sambaíba,Não,"2109700",,31983
3740,São João dos Patos,Não,"2111102",,31983
3741,São Bernardo,Não,"2110609",,31983
3742,Santa Quitéria do Maranhão,Não,"2110104",,31983
3743,Aliança,Não,"2600708",,31985
3744,Machados,Não,"2609105",,31985
3745,Mirandiba,Não,"2609303",,31984
3746,Araçoiaba,Não,"2601052",,31985
3747,Belo Jardim,Não,"2601706",,31984
3748,Bom Jardim,Não,"2602209",,31985
3749,Brejinho,Não,"2602506",,31984
3750,Brejo da Madre de Deus,Não,"2602605",,31984
3751,Buenos Aires,Não,"2602704",,31985
3752,Carpina,Não,"2604007",,31985
3753,Feira Nova,Não,"2605400",,31985
3754,Frei Miguelinho,Não,"2605806",,31985
3755,Garanhuns,Não,"2606002",,31984
3756,Goiana,Não,"2606200",,31985
3757,Igarassu,Não,"2606804",,31985
3758,Ingazeira,Não,"2607109",,31984
3759,Itaquitinga,Não,"2607802",,31985
3760,São Caitano,Não,"2613107",,31984
3761,João Alfredo,Não,"2608107",,31985
3762,Jupi,Não,"2608305",,31984
3763,Lagoa do Carro,Não,"2608453",,31985
3764,Lajedo,Não,"2608800",,31984
3765,Pedra Bonita,Não,"3148756",,31983
3766,Limoeiro,Não,"2608909",,31985
3767,Macaparana,Não,"2609006",,31985
3768,Pedra do Anta,Não,"3148806",,31983
3769,Pedra do Indaiá,Não,"3148905",,31983
3770,Nazaré da Mata,Não,"2609501",,31985
3771,Panelas,Não,"2610202",,31984
3772,Parnamirim,Não,"2610400",,31984
3773,Orobó,Não,"2609709",,31985
3774,Pedra Dourada,Não,"3149002",,31983
3775,Passira,Não,"2610509",,31985
3776,Romaria,Não,"3156403",,31983
3777,Paudalho,Não,"2610608",,31985
3778,Santa Terezinha,Não,"2612802",,31984
3779,Tapiraí,Não,"3168200",,31983
3780,Veríssimo,Não,"3171105",,31982
3781,Cedro do Abaeté,Não,"3115607",,31983
3782,Comendador Gomes,Não,"3116902",,31982
3783,Itapagipe,Não,"3133402",,31982
3784,Ituiutaba,Não,"3134202",,31982
3785,Paulista,Não,"2610707",,31985
3786,Coromandel,Não,"3119302",,31983
3787,Pesqueira,Não,"2610905",,31984
3788,Petrolina,Não,"2611101",,31984
3789,Poção,Não,"2611200",,31984
3790,Quipapá,Não,"2611507",,31984
3791,Salgadinho,Não,"2612109",,31985
3792,Salgueiro,Não,"2612208",,31984
3793,Sanharó,Não,"2612406",,31984
3794,Santa Cruz,Não,"2612455",,31984
3795,Santa Filomena,Não,"2612554",,31984
3796,São Bento do Una,Não,"2613008",,31984
3797,São João,Não,"2613206",,31984
3798,São José do Egito,Não,"2613602",,31984
3799,Sertânia,Não,"2614105",,31984
3800,Surubim,Não,"2614501",,31985
3801,Tacaimbó,Não,"2614709",,31984
3802,Taquaritinga do Norte,Não,"2615003",,31984
3803,Timbaúba,Não,"2615300",,31985
3804,Terra Nova,Não,"2615201",,31984
3805,Tracunhaém,Não,"2615508",,31985
3806,Tuparetama,Não,"2615904",,31984
3807,Vertente do Lério,Não,"2616183",,31985
3808,Venturosa,Não,"2616001",,31984
3809,Vicência,Não,"2616308",,31985
